brand,menu,calories,fat,cho,sodium,charbo,sugar,protein
Schlotzsky's,Salsa,20.0,0.0,0.0,260.0,4.0,0.0,1.0
Schlotzsky's,Bacon Breakfast Taco,250.0,14.0,125.0,740.0,18.0,3.0,13.0
Schlotzsky's,Ham Breakfast Taco,290.0,17.0,150.0,720.0,18.0,3.0,16.0
Schlotzsky's,Sausage Breakfast Taco,250.0,13.0,40.0,710.0,19.0,3.0,15.0
Schlotzsky's,Veggie Breakfast Taco,220.0,10.0,120.0,560.0,21.0,5.0,10.0
Schlotzsky's,BBQ Chips,230.0,13.0,0.0,300.0,24.0,0.0,3.0
Schlotzsky's,Cracked Pepper Chips,230.0,14.0,0.0,290.0,24.0,1.0,3.0
Schlotzsky's,Jalapeno Chips,220.0,13.0,0.0,360.0,24.0,2.0,3.0
Schlotzsky's,Lays Baked Regular Chips,140.0,4.0,0.0,180.0,26.0,3.0,2.0
Schlotzsky's,Regular Chips,230.0,15.0,0.0,220.0,24.0,0.0,3.0
Schlotzsky's,BonBite,480.0,20.0,10.0,410.0,69.0,38.0,8.0
Schlotzsky's,Brownie,420.0,23.0,85.0,240.0,46.0,30.0,5.0
Schlotzsky's,Caramel Pecanbon,1080.0,51.0,65.0,950.0,146.0,75.0,14.0
Schlotzsky's,Center of the Roll Cinnabon,750.0,34.0,50.0,640.0,105.0,58.0,9.0
Schlotzsky's,Chocolate Chip Cookie,160.0,7.0,10.0,50.0,24.0,15.0,2.0
Schlotzsky's,Chocolate Chunk Cookie,540.0,27.0,40.0,480.0,74.0,43.0,3.0
Schlotzsky's,Classic Roll Cinnabon,880.0,37.0,55.0,820.0,127.0,58.0,13.0
Schlotzsky's,Classic Roll Cinnapack,940.0,41.0,60.0,850.0,134.0,65.0,13.0
Schlotzsky's,Minibon Cinnabon,350.0,15.0,25.0,330.0,51.0,23.0,5.0
Schlotzsky's,Oatmeal Raisin Cookie,150.0,4.5,10.0,50.0,24.0,10.0,2.0
Schlotzsky's,Sugar Cookie,160.0,6.0,10.0,65.0,23.0,12.0,2.0
Schlotzsky's,Toffee Pretzel Cookie,550.0,26.0,35.0,770.0,74.0,45.0,5.0
Schlotzsky's,White Chocolate Macadamia Nut Cookie,550.0,28.0,35.0,480.0,70.0,39.0,6.0
Schlotzsky's,Kids Apple Slices,55.0,0.0,0.0,0.0,15.0,12.0,0.0
Schlotzsky's,Kids Cheese Pizza,540.0,17.0,30.0,960.0,78.0,4.0,18.0
Schlotzsky's,Kids Chicken Sandwich,220.0,1.0,15.0,490.0,40.0,3.0,11.0
Schlotzsky's,Kids Ham Sandwich,220.0,2.0,15.0,650.0,40.0,3.0,11.0
Schlotzsky's,Kids Mac n Cheese,430.0,23.0,70.0,560.0,34.0,1.0,22.0
Schlotzsky's,Kids Pepperoni Pizza,590.0,22.0,40.0,1160.0,78.0,4.0,20.0
Schlotzsky's,Kids Turkey Sandwich,220.0,1.5,10.0,550.0,40.0,3.0,10.0
Schlotzsky's,Balsamic Vinegar Dressing,5.0,0.0,0.0,0.0,2.0,2.0,0.0
Schlotzsky's,Blue Cheese Dressing,460.0,49.0,45.0,760.0,3.0,3.0,6.0
Schlotzsky's,Buttermilk Ranch Dressing,320.0,33.0,30.0,620.0,4.0,3.0,2.0
Schlotzsky's,Caesar Dressing,430.0,45.0,25.0,850.0,2.0,0.0,4.0
Schlotzsky's,Extra Virgin Olive Oil Dressing,120.0,14.0,0.0,0.0,0.0,0.0,0.0
Schlotzsky's,Fat Free Raspberry Dressing,100.0,0.0,0.0,230.0,23.0,20.0,0.0
Schlotzsky's,Honey Dijon Dressing,260.0,14.0,30.0,790.0,28.0,28.0,0.0
Schlotzsky's,Italian Dressing,280.0,28.0,0.0,850.0,3.0,3.0,0.0
Schlotzsky's,Red Wine Vinaigrette Dressing,430.0,43.0,0.0,940.0,9.0,6.0,0.0
Schlotzsky's,Thousand Island Dressing,360.0,12.0,5.0,220.0,5.0,4.0,0.0
Schlotzsky's,Bread Stick,40.0,1.0,0.0,60.0,7.0,0.0,1.0
Schlotzsky's,Black Eyed Pea Soup,450.0,22.0,60.0,1230.0,42.0,3.0,15.0
Schlotzsky's,Broccoli Cheese Soup,185.0,12.0,25.0,1310.0,14.0,6.0,8.0
Schlotzsky's,Butternut Squash Soup,390.0,29.0,60.0,990.0,29.0,20.0,6.0
Schlotzsky's,Chicken and Wild Rice Soup,280.0,14.0,55.0,1180.0,25.0,3.0,13.0
Schlotzsky's,Chicken Noodle Soup,140.0,3.0,45.0,1260.0,18.0,3.0,9.0
Schlotzsky's,Chicken Tortilla Soup,315.0,16.0,45.0,1290.0,27.0,3.0,13.0
Schlotzsky's,Chili Timberline Soup,380.0,21.0,55.0,1110.0,27.0,9.0,17.0
Schlotzsky's,Corn Chowder Soup,450.0,35.0,115.0,1780.0,27.0,6.0,8.0
Schlotzsky's,French Onion Soup,235.0,11.0,30.0,740.0,17.0,9.0,3.0
Schlotzsky's,Garden Vegetable Soup,109.0,0.0,0.0,830.0,22.0,7.0,3.0
Schlotzsky's,Loaded Potato Soup,385.0,31.0,75.0,1520.0,29.0,6.0,12.0
Schlotzsky's,Tomato Basil Soup,322.0,26.0,65.0,840.0,21.0,0.0,5.0
Shake Shack,Grilled Cheese,350.0,22.0,55.0,850.0,25.0,5.0,14.0
Shake Shack,Shack Stack,800.0,49.0,140.0,1700.0,50.0,7.0,40.0
Shake Shack,Shroom Burger,550.0,31.0,55.0,670.0,49.0,7.0,18.0
Shake Shack,Chick'n Shack,590.0,36.0,120.0,1170.0,34.0,6.0,33.0
Shake Shack,Bacon Cheese Fries,840.0,52.0,125.0,1570.0,65.0,1.0,24.0
Shake Shack,Cheese Fries,710.0,44.0,95.0,1020.0,64.0,1.0,12.0
Shake Shack,Fries,470.0,22.0,15.0,740.0,63.0,1.0,6.0
Shake Shack,Honest Kids Apple Juice,40.0,0.0,0.0,0.0,10.0,9.0,0.0
Shake Shack,Shack2O Sparkling Water Bottle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shake Shack,Shack2O Water Bottle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shake Shack,Stumptown Cold Brew Coffee,5.0,0.0,0.0,5.0,0.0,0.0,0.0
Shake Shack,Stumptown Cold Brew Float,280.0,15.0,100.0,180.0,30.0,30.0,7.0
Shake Shack,Stumptown Nitro Cold Brew Coffee,5.0,0.0,0.0,5.0,0.0,0.0,0.0
Shake Shack,Creamsicle Float,440.0,15.0,100.0,240.0,75.0,74.0,7.0
Shake Shack,Purple Cow Float,460.0,15.0,100.0,210.0,79.0,78.0,7.0
Shake Shack,Root Beer Float,430.0,15.0,100.0,220.0,70.0,69.0,7.0
Shake Shack,Chicken Dog,310.0,13.0,85.0,930.0,27.0,8.0,24.0
Shake Shack,Hot Dog,390.0,26.0,60.0,800.0,25.0,6.0,16.0
Shake Shack,Black & White Shake,770.0,42.0,245.0,460.0,80.0,76.0,19.0
Shake Shack,Chocolate Shake,750.0,45.0,255.0,310.0,76.0,69.0,16.0
Shake Shack,Cookies & Cream Shake,850.0,44.0,235.0,580.0,98.0,86.0,19.0
Shake Shack,Strawberry Shake,690.0,35.0,230.0,430.0,77.0,75.0,17.0
Shake Shack,Vanilla Shake,680.0,36.0,235.0,430.0,72.0,71.0,18.0
Sheetz,Dreamy Bacon Croissant,400.0,24.6,28.0,634.0,28.0,6.0,14.0
Sheetz,Twisted BLT,710.0,41.6,42.0,1578.0,53.0,7.0,24.0
Sheetz,Walker Breakfast Ranger,549.0,23.0,86.0,1315.0,58.0,7.0,25.0
Sheetz,Big Mozz Burger,673.0,32.5,123.0,1324.0,57.0,5.0,37.0
Sheetz,Boss Bacon Burger,792.0,56.1,133.0,1518.0,35.0,8.0,32.0
Sheetz,MTO Burger,221.0,16.8,87.0,306.0,0.0,0.0,16.0
Sheetz,Atomic Chicken Sandwich,320.0,15.7,36.0,1381.0,33.0,6.0,12.0
Sheetz,Big Mozz Chicken Sandwich,453.0,15.7,36.0,1017.0,57.0,5.0,21.0
Sheetz,Boss Bacon Chicken Sandwich,571.0,39.3,47.0,1212.0,35.0,8.0,16.0
Sheetz,Carolina Slaw Chicken Sandwich,346.0,13.8,25.0,767.0,44.0,7.0,11.0
Sheetz,Twisted Brunch Chicken Sandwich,644.0,38.5,90.0,1942.0,51.0,14.0,21.0
Sheetz,BLT Dog,305.0,14.6,332.0,820.0,32.0,5.0,10.0
Sheetz,Firehouse Dog,251.0,8.7,341.0,1006.0,34.0,5.0,9.0
Sheetz,Junkyard Dog,194.0,2.7,317.0,1065.0,36.0,8.0,6.0
Sheetz,Philly Dog,219.0,5.7,318.0,677.0,38.0,7.0,6.0
Sheetz,Shmokehouse Dog,247.0,7.3,328.0,719.0,39.0,10.0,8.0
Sheetz,Apple Slices,30.0,0.0,0.0,0.0,8.0,6.0,0.0
Sheetz,Coleslaw,248.0,10.7,5.0,227.0,35.0,6.0,1.0
Sheetz,Hard Cooked Eggs,68.0,4.7,159.0,53.0,0.0,0.0,6.0
Sheetz,Jalapeno Poppers,333.0,17.5,20.0,1197.0,35.0,3.0,9.0
Sheetz,Loaded Fryz,596.0,20.1,0.0,842.0,97.0,0.0,6.0
Sheetz,Mozzarella Cheese Sticks,415.0,13.7,40.0,995.0,52.0,1.0,20.0
Sheetz,9 Grain Bread Sub Roll,245.0,2.5,0.0,490.0,47.0,2.0,10.0
Sheetz,Flatbread,238.0,2.4,0.0,602.0,47.0,2.0,8.0
Sheetz,Herb Sub Roll,228.0,2.1,0.0,422.0,43.0,4.0,8.0
Sheetz,Honey Wheat Sub Roll,244.0,3.1,0.0,522.0,46.0,4.0,9.0
Sheetz,Multigrain Sub Roll,225.0,2.9,0.0,382.0,42.0,1.0,9.0
Sheetz,Pretzel Sub Roll,300.0,3.0,0.0,290.0,56.0,5.0,11.0
Sheetz,White Sub Roll,228.0,2.0,0.0,416.0,43.0,4.0,8.0
Smashburger,"BBQ, Bacon & Cheddar Black Bean Burger",840.0,44.0,110.0,2860.0,82.0,11.0,33.0
Smashburger,Butterfinger Malt,910.0,55.0,305.0,270.0,83.0,71.0,18.0
Smashburger,Butterfinger Milkshake,880.0,54.0,305.0,240.0,78.0,68.0,17.0
Smashburger,Chocolate Malt,840.0,49.0,305.0,280.0,78.0,72.0,17.0
Smashburger,Chocolate Milkshake,810.0,49.0,305.0,240.0,73.0,68.0,16.0
Smashburger,Chocolate Oreo Malt,922.0,53.0,247.0,411.0,96.0,81.0,16.0
Smashburger,Chocolate Oreo Milkshake,892.0,52.0,245.0,378.0,91.0,77.0,15.0
Smashburger,Chocolate Peanut Butter Malt,966.0,62.0,287.0,367.0,82.0,73.0,18.0
Smashburger,Chocolate Peanut Butter Milkshake,936.0,61.0,285.0,339.0,77.0,70.0,17.0
Smashburger,Oreo Malt,910.0,55.0,305.0,340.0,83.0,70.0,18.0
Smashburger,Oreo Milkshake,880.0,54.0,305.0,310.0,78.0,66.0,17.0
Smashburger,Peanut Butter Malt,910.0,63.0,287.0,298.0,67.0,59.0,19.0
Smashburger,Peanut Butter Milkshake,880.0,62.0,285.0,270.0,62.0,56.0,18.0
Smashburger,Salted Caramel Malt,810.0,47.0,245.0,440.0,79.0,73.0,14.0
Smashburger,Salted Caramel Milkshake,780.0,46.0,245.0,410.0,74.0,69.0,13.0
Smashburger,Strawberry Malt,830.0,49.0,305.0,210.0,76.0,69.0,17.0
Smashburger,Strawberry Milkshake,800.0,49.0,305.0,180.0,71.0,66.0,16.0
Smashburger,Vanilla Malt,840.0,49.0,305.0,210.0,79.0,67.0,17.0
Smashburger,Vanilla Milkshake,810.0,49.0,305.0,170.0,74.0,64.0,16.0
Smashburger,Kids Chicken Strips with BBQ,370.0,12.0,95.0,2300.0,43.0,33.0,23.0
Smashburger,Kids Chicken Strips with Ranch,450.0,34.0,115.0,2060.0,15.0,9.0,23.0
Smashburger,Kids Grilled Cheese,580.0,44.0,120.0,1280.0,36.0,4.0,16.0
Smashburger,Kids Grilled Chicken Strips,247.0,4.0,79.0,944.0,25.0,20.0,27.0
Smashburger,Kids Hot Dog,460.0,31.0,70.0,1150.0,31.0,2.0,16.0
Smashburger,Kids Smashburger,530.0,32.0,100.0,1320.0,37.0,2.0,26.0
Smashburger,Balsamic Vinaigrette,170.0,14.0,0.0,540.0,11.0,11.0,0.0
Smashburger,BBQ Sauce,70.0,0.0,0.0,460.0,18.0,15.0,0.0
Smashburger,Blue Cheese,600.0,64.0,55.0,1020.0,4.0,4.0,4.0
Smashburger,Chipotle Mayonnaise,528.0,56.0,44.0,821.0,3.0,3.0,0.0
Smashburger,Ranch Dressing,150.0,16.0,15.0,400.0,1.0,1.0,0.0
Smashburger,"Avocado Club Chicken Sandwich, Crispy",800.0,49.0,150.0,2400.0,56.0,11.0,38.0
Smashburger,"Avocado Club Chicken Sandwich, Grilled",610.0,37.0,110.0,1740.0,39.0,4.0,34.0
Smashburger,Scorchin' Hot Crispy Chicken Sandwich,870.0,56.0,205.0,2200.0,54.0,2.0,37.0
Smashburger,Fried Pickles,210.0,13.0,20.0,2100.0,20.0,2.0,3.0
Smashburger,Haystack Onions,560.0,42.0,75.0,1130.0,42.0,12.0,5.0
Smashburger,Small Wedge Salad,490.0,45.0,60.0,1140.0,8.0,6.0,12.0
Smashburger,Veggie Frites,110.0,6.0,5.0,490.0,12.0,9.0,2.0
Smashburger,Avocado Club Black Bean Burger,720.0,43.0,70.0,2180.0,66.0,5.0,20.0
Smashburger,Avocado Ranch Black Bean Burger,600.0,29.0,65.0,1830.0,67.0,4.0,21.0
Smashburger,Bacon Cheese Black Bean Burger,610.0,27.0,80.0,3180.0,74.0,8.0,25.0
Smashburger,Classic Black Bean Burger,640.0,33.0,80.0,2610.0,76.0,8.0,22.0
Smashburger,Spicy Jalapeno Baja Black Bean Burger,670.0,36.0,70.0,2100.0,75.0,7.0,21.0
Smashburger,"Spinach, Cucumber & Goat Cheese Black Bean Burger",519.0,20.0,49.0,1691.0,69.0,7.0,19.0
Smashburger,Truffle Mushroom & Swiss Black Bean Burger,690.0,40.0,80.0,1910.0,66.0,3.0,2.0
Smoothie King,Berry Punch Smoothie,360.0,0.0,0.0,95.0,91.0,84.0,0.0
Smoothie King,Blueberry Heaven Smoothie,325.0,1.0,11.0,259.0,73.0,64.0,7.0
Smoothie King,Green Tea Tango,270.0,5.0,20.0,220.0,48.0,46.0,7.0
Smoothie King,Apple Kiwi Bunga,150.0,0.0,0.0,20.0,40.0,30.0,1.0
Smoothie King,Berry Interesting,200.0,0.0,0.0,0.0,52.0,41.0,1.0
Smoothie King,Choc-A-Laka,200.0,2.5,10.0,90.0,41.0,35.0,4.0
Smoothie King,CW Jr,240.0,0.0,0.0,5.0,63.0,49.0,1.0
Smoothie King,Lil Angel,190.0,0.0,0.0,0.0,50.0,37.0,1.0
Smoothie King,Strawberry Bluegurt Blitz,160.0,0.0,3.0,75.0,34.0,28.0,6.0
Smoothie King,Island Impact Smoothie,310.0,1.0,6.0,142.0,73.0,65.0,3.0
Smoothie King,MangoFest Smoothie,285.0,0.0,0.0,10.0,72.0,59.0,0.0
Smoothie King,Strawberry X-Treme Smoothie,320.0,0.0,0.0,10.0,82.0,76.0,1.0
Smoothie King,Banana Berry Treat Smoothie,360.0,0.0,6.0,129.0,86.0,75.0,4.0
Smoothie King,Banana Boat Smoothie,477.0,4.0,21.0,319.0,101.0,77.0,12.0
Smoothie King,Muscle Punch Smoothie,360.0,1.0,1.0,50.0,84.0,75.0,5.0
Smoothie King,Passion Passport Smoothie,395.0,0.0,0.0,13.0,96.0,93.0,1.0
Smoothie King,Pineapple Surf Smoothie,461.0,1.0,11.0,279.0,104.0,92.0,7.0
Smoothie King,Strawberry-Kiwi Breeze Smoothie,376.0,0.0,6.0,131.0,90.0,84.0,4.0
Smoothie King,Yogurt D-Lite,320.0,5.0,25.0,400.0,56.0,54.0,12.0
Sonic,Bacon Jam Cheeseburger,700.0,43.0,110.0,1560.0,45.0,15.0,34.0
Sonic,Garlic Butter Bacon Burger,980.0,66.0,130.0,1860.0,52.0,9.0,39.0
Sonic,Hatch Green Chile Cheeseburger,590.0,28.0,85.0,1070.0,53.0,11.0,30.0
Sonic,Jr. Garlic Butter Bacon Burger,530.0,34.0,80.0,1000.0,33.0,5.0,21.0
Sonic,Mesquite Butter Bacon Cheeseburger,690.0,41.0,115.0,1780.0,47.0,18.0,33.0
Sonic,Quarter Pound Double Cheeseburger,570.0,34.0,105.0,1370.0,34.0,6.0,31.0
Sonic,Queso Burger,800.0,51.0,105.0,1360.0,52.0,10.0,32.0
Sonic,Super Sonic Jalapeno Double Cheeseburger,850.0,48.0,165.0,1740.0,54.0,12.0,52.0
Sonic,Twisted Texan Cheeseburger,1030.0,68.0,110.0,1940.0,68.0,11.0,33.0
Sonic,Maraschino Cherry,10.0,0.0,0.0,0.0,2.0,2.0,0.0
Sonic,Biscuit Sandwich With Bacon,570.0,30.0,330.0,1970.0,40.0,5.0,28.0
Sonic,Biscuit Sandwich With Ham,510.0,21.0,330.0,2210.0,42.0,7.0,28.0
Sonic,Biscuit Sandwich With Sausage,680.0,42.0,340.0,1890.0,40.0,5.0,28.0
Sonic,Breakfast Bagel Sandwich With Bacon,660.0,29.0,330.0,1830.0,68.0,5.0,33.0
Sonic,Breakfast Bagel Sandwich With Ham,590.0,21.0,330.0,2070.0,70.0,7.0,33.0
Sonic,Breakfast Bagel Sandwich With Sausage,770.0,41.0,340.0,1750.0,68.0,5.0,33.0
Sonic,"Breakfast Burrito - Bacon, Egg & Cheese",470.0,25.0,320.0,1540.0,35.0,1.0,25.0
Sonic,"Breakfast Burrito - Ham, Egg & Cheese",440.0,20.0,330.0,1920.0,38.0,2.0,27.0
Sonic,"Breakfast Burrito - Sausage, Egg & Cheese",500.0,30.0,325.0,1430.0,35.0,1.0,23.0
Sonic,"Breakfast Toaster - Bacon, Egg & Cheese",610.0,31.0,330.0,1610.0,52.0,7.0,29.0
Sonic,"Breakfast Toaster - Ham, Egg & Cheese",540.0,22.0,330.0,1850.0,54.0,9.0,29.0
Sonic,"Breakfast Toaster - Sausage, Egg & Cheese",720.0,43.0,340.0,1530.0,52.0,7.0,29.0
Sonic,"Croissonic Breakfast Sandwich - Bacon, Egg & Cheese",560.0,37.0,330.0,1380.0,31.0,5.0,26.0
Sonic,"Croissonic Breakfast Sandwich - Ham, Egg & Cheese",490.0,29.0,330.0,1620.0,33.0,7.0,26.0
Sonic,"Croissonic Breakfast Sandwich - Sausage, Egg & Cheese",670.0,49.0,340.0,1300.0,31.0,5.0,26.0
Sonic,Steak & Egg Breakfast Burrito,650.0,36.0,345.0,1960.0,48.0,2.0,33.0
Sonic,Supersonic Breakfast Burrito,610.0,35.0,325.0,1800.0,49.0,3.0,24.0
Sonic,Syrup,90.0,0.0,0.0,0.0,22.0,15.0,0.0
Sonic,Ultimate Meat & Cheese Breakfast Burrito,840.0,58.0,360.0,2220.0,47.0,1.0,30.0
Sonic,American Cheese,70.0,6.0,20.0,330.0,1.0,0.0,4.0
Sonic,Avocado,35.0,3.0,0.0,20.0,2.0,0.0,0.0
Sonic,Crispy Bacon,80.0,7.0,20.0,290.0,1.0,0.0,6.0
Sonic,Grilled Onions,5.0,0.0,0.0,5.0,1.0,0.0,0.0
Sonic,Hatch Green Chiles,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonic,Hickory BBQ Sauce,30.0,0.0,0.0,310.0,7.0,5.0,0.0
Sonic,Hot Chili,60.0,4.0,10.0,170.0,3.0,1.0,3.0
Sonic,Slaw,140.0,7.0,5.0,220.0,17.0,14.0,1.0
Sonic,Spicy Jalapenos,5.0,0.0,0.0,140.0,1.0,1.0,0.0
Sonic,Bbq Sauce,40.0,0.0,0.0,360.0,9.0,7.0,0.0
Sonic,Honey Mustard Sauce,90.0,8.0,10.0,170.0,6.0,4.0,0.0
Sonic,Ketchup,10.0,0.0,0.0,85.0,3.0,2.0,0.0
Sonic,Marinara Sauce,15.0,0.0,0.0,140.0,4.0,2.0,0.0
Sonic,Mayonnaise,40.0,3.0,5.0,105.0,3.0,0.0,0.0
Sonic,Mustard,5.0,0.0,0.0,85.0,0.0,0.0,0.0
Sonic,Ranch Sauce,110.0,11.0,10.0,230.0,1.0,1.0,0.0
Sonic,Corn Dog,230.0,13.0,15.0,480.0,23.0,5.0,6.0
Sonic,Footlong Quarter Pound Coney,790.0,49.0,105.0,2300.0,55.0,9.0,31.0
Sonic,The Original Pretzel Dog,320.0,20.0,35.0,760.0,23.0,2.0,11.0
Sonic,Twisted Texan Footlong Chili Cheese Coney,1190.0,85.0,120.0,2390.0,73.0,11.0,33.0
Sonic,Corn Dog,230.0,13.0,15.0,480.0,23.0,5.0,6.0
Sonic,Grilled Cheese Sandwich,410.0,18.0,35.0,1040.0,45.0,6.0,14.0
Sonic,Minute Maid Apple Juice Box,80.0,0.0,0.0,15.0,21.0,19.0,0.0
Sonic,Minute Maid Apple Juice Box,80.0,0.0,0.0,15.0,21.0,19.0,0.0
Sonic,Vanilla Ice Cream Cone,250.0,12.0,45.0,140.0,30.0,17.0,4.0
Sonic,Vanilla Ice Cream Dish,240.0,13.0,55.0,140.0,26.0,25.0,4.0
Sonic,BBLT,610.0,39.0,55.0,1300.0,42.0,12.0,24.0
Sonic,Country Fried Steak Sandwich,700.0,35.0,45.0,1410.0,80.0,10.0,16.0
Sonic,Extra Long Ultimate Cheesesteak,970.0,63.0,110.0,2240.0,62.0,8.0,40.0
Sonic,Fish Sandwich,540.0,27.0,35.0,1240.0,57.0,10.0,18.0
Sonic,Grilled Cheese Sandwich,410.0,18.0,35.0,1040.0,45.0,6.0,14.0
Sonic,Philly Cheesesteak Sandwich,750.0,39.0,125.0,1710.0,53.0,5.0,46.0
Sonic,Popcorn Chicken Po'Boy,520.0,33.0,30.0,1110.0,42.0,2.0,14.0
Sonic,Pork Tenderloin Sandwich,710.0,35.0,45.0,1110.0,73.0,10.0,20.0
Sonic,Seafood & Crab Sandwich,510.0,21.0,35.0,1110.0,64.0,12.0,14.0
Sonic,Spicy Extra Long Ultimate Cheesesteak,980.0,63.0,110.0,2380.0,63.0,9.0,40.0
Sonic,Oreo Big Scoop Cookie Dough Sundae,770.0,45.0,60.0,470.0,108.0,68.0,9.0
Sonic,Soft Pretzel Twist,250.0,7.0,0.0,440.0,39.0,6.0,7.0
Sonic,Bacon Cheeseburger Toaster,760.0,38.0,100.0,1670.0,68.0,14.0,37.0
Sonic,BLT Toaster Sandwich,580.0,32.0,40.0,1080.0,53.0,8.0,19.0
Sonic,Chicken Club Toaster Sandwich,770.0,43.0,80.0,1590.0,63.0,8.0,32.0
Sonic,Country Fried Steak Toaster,700.0,35.0,50.0,1390.0,80.0,7.0,15.0
Sonic,Crispy Chicken Wrap,530.0,28.0,40.0,1280.0,48.0,2.0,21.0
Sonic,Fritos Chili Cheese Jr Wrap,380.0,20.0,20.0,850.0,39.0,1.0,10.0
Sonic,Fritos Chili Cheese Wrap,650.0,35.0,40.0,1500.0,62.0,2.0,19.0
Sonic,Grilled Chicken Wrap,480.0,14.0,80.0,1720.0,39.0,3.0,31.0
Starbucks,Caffe Mocha,140.0,3.0,10.0,90.0,23.0,21.0,5.0
Starbucks,Caramel Macchiato,130.0,3.0,10.0,65.0,21.0,19.0,5.0
Starbucks,Iced Peppermint Mocha,260.0,5.0,,,54.0,,8.0
Starbucks,Skinny Mocha,160.0,2.0,5.0,140.0,24.0,15.0,14.0
Starbucks,Vanilla Latte,130.0,3.0,10.0,65.0,21.0,19.0,5.0
Starbucks,Caramel Drizzle,15.0,1.0,0.0,4.0,2.0,2.0,0.0
Starbucks,Espresso Shot,5.0,0.0,0.0,0.0,1.0,0.0,0.0
Starbucks,Flavored Sugar Free Syrup,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Starbucks,Flavored Syrup,20.0,0.0,0.0,0.0,5.0,5.0,0.0
Starbucks,Matcha Green Tea Powder,25.0,0.0,0.0,0.0,6.0,5.0,0.0
Starbucks,Mocha Drizzle,5.0,0.0,0.0,0.0,1.0,1.0,0.0
Starbucks,Mocha Syrup,25.0,1.0,0.0,0.0,7.0,5.0,1.0
Starbucks,Protein & Fiber Powder,30.0,0.0,0.0,45.0,1.0,0.0,6.0
Starbucks,Whipped Cream for Hot Drinks,50.0,,,70.0,63.0,70.0,63.0
Starbucks,8-Grain Roll,340.0,5.0,0.0,430.0,68.0,15.0,9.0
Starbucks,Almond Croissant,420.0,25.0,85.0,390.0,40.0,13.0,8.0
Starbucks,Banana Nut Bread,420.0,22.0,65.0,320.0,52.0,30.0,6.0
Starbucks,Birthday Cake Pop,170.0,9.0,10.0,110.0,23.0,18.0,1.0
Starbucks,Blueberry Bagel,270.0,1.0,0.0,390.0,57.0,9.0,9.0
Starbucks,Blueberry Oat Cake,390.0,12.0,0.0,430.0,71.0,33.0,7.0
Starbucks,Blueberry Scone,420.0,17.0,60.0,510.0,61.0,20.0,5.0
Starbucks,Butter Croissant,260.0,15.0,40.0,320.0,27.0,5.0,5.0
Starbucks,Cheese Danish,290.0,14.0,45.0,400.0,33.0,11.0,7.0
Starbucks,"Cheese, Onion & Garlic Bagel",300.0,5.0,10.0,530.0,50.0,5.0,12.0
Starbucks,Chocolate Cake Pop,160.0,8.0,15.0,80.0,23.0,18.0,2.0
Starbucks,Chocolate Chip Cookie,360.0,18.0,60.0,220.0,47.0,31.0,6.0
Starbucks,Chocolate Chip Cookie Dough Cake Pop,180.0,9.0,10.0,80.0,23.0,12.0,2.0
Starbucks,Chocolate Croissant,340.0,20.0,50.0,280.0,38.0,13.0,5.0
Starbucks,Cinnamon Morning Bun,420.0,22.0,160.0,440.0,46.0,14.0,9.0
Starbucks,Cinnamon Raisin Bagel,270.0,1.0,0.0,370.0,58.0,11.0,9.0
Starbucks,Classic Coffee Cake,330.0,15.0,70.0,270.0,43.0,21.0,4.0
Starbucks,Confetti Sugar Cookie,410.0,21.0,60.0,220.0,54.0,36.0,4.0
Starbucks,Cranberry Bliss Bar,290.0,15.0,45.0,240.0,38.0,28.0,3.0
Starbucks,Cranberry Orange Scone,310.0,13.0,45.0,300.0,45.0,19.0,4.0
Starbucks,Double Chocolate Chunk Brownie,480.0,28.0,75.0,220.0,55.0,37.0,6.0
Starbucks,Everything Bagel,290.0,4.0,5.0,450.0,53.0,5.0,11.0
Starbucks,Marshmallow Dream Bar,230.0,5.0,15.0,220.0,44.0,24.0,1.0
Starbucks,Old-Fashioned Glazed Doughnut,480.0,27.0,20.0,410.0,56.0,30.0,5.0
Starbucks,Petite Vanilla Bean Scone,120.0,5.0,15.0,95.0,18.0,8.0,2.0
Starbucks,Plain Bagel,280.0,2.0,0.0,620.0,56.0,2.0,9.0
Starbucks,Pumpkin Bread,410.0,15.0,55.0,500.0,63.0,39.0,6.0
Starbucks,Pumpkin Cream Cheese Muffin,350.0,14.0,55.0,430.0,53.0,34.0,5.0
Starbucks,Pumpkin Scone,500.0,23.0,70.0,450.0,70.0,46.0,4.0
Starbucks,Snowman Cake Pop,180.0,9.0,10.0,100.0,23.0,28.0,2.0
Starbucks,Snowman Cookie,390.0,23.0,30.0,140.0,45.0,23.0,4.0
Starbucks,Sprouted Grain Vegan Bagel,330.0,6.0,0.0,490.0,57.0,4.0,12.0
Starbucks,Sugar Plum Cheese Danish,330.0,15.0,70.0,390.0,42.0,16.0,7.0
Starbucks,Unicorn Cake Pop,150.0,7.0,10.0,95.0,19.0,15.0,1.0
Starbucks,Caffe Mocha,140.0,3.0,10.0,90.0,23.0,21.0,5.0
Starbucks,Caramel Macchiato,130.0,3.0,10.0,65.0,21.0,19.0,5.0
Starbucks,Doubleshot Light Espresso,70.0,4.0,15.0,50.0,5.0,5.0,3.0
